Product,Rating,Content
iWatch Smart Watch Series 5 by Pods Indonesia - Putih,bintang 2,Ya
Smartwatch M6 NEW 2021 Play Music Custom Dials Smartband - M4 BLACK,bintang 1,brg TDK sesuai dgn warnanya
Smart Watch Anti Air Support Android IOS Original 100%,bintang 4,terima kasih
Smart Watch Anti Air Support Android IOS Original 100%,bintang 3,ok
Smartwatch M6 NEW 2021 Play Music Custom Dials Smartband - M4 BLACK,bintang 4,"sesuai deskripsi...
strap rada kaku..."
Smart Watch Anti Air Support Android IOS Original 100%,bintang 4,respons-nya sangat baik dan ramah
Smartwatch A1 GSM - Smart Watch U10 - Hijau,bintang 2,Packing plastik tidak rapet sehingga pada saat diterima barang terbuka rawan tercecer. Komunikasi lewat chat sangat tidak baik. Tidak pernah ada tanggapan. Kloter pertama... 
Smartwatch M6 NEW 2021 Play Music Custom Dials Smartband - M4 BLACK,bintang 4,"Baterai lumayan boros, sekitar 3-4 hari harus dicharge, walaupun jam dalam kondisi stand by, tidak selalu digunakan. 

Untuk tampilan layar tidak seperti yang digambar, a... "
Smart Watch Anti Air Support Android IOS Original 100%,bintang 4,mudah²an awet...
Smartwatch A1 GSM - Smart Watch U10 - Hijau,bintang 1,"respond kurang ,,males"
Smartwatch A1 GSM - Smart Watch U10 - Hijau,bintang 1,Bintang yang berbicara
Smartwatch M6 NEW 2021 Play Music Custom Dials Smartband - M4 BLACK,bintang 4,"Iya, sesuai dengan yang apa yang ditulis di aplikasi, settingnya mudah dengan langsung membaca petunjuk manualnya. Walau sedikit kecewa smartband-nya kesulitan saat saya... "
Smart Watch Smartwatch M4 Anti Air Support Android dan Iphone - Hitam - Hitam,bintang 1,RUSAK
Smart Watch Anti Air Support Android IOS Original 100%,bintang 3,susah konek ke HP nya gmn ya?
Smartwatch M7 NEW 2022 Play Music Custom Dials Smartband - M7 Black,bintang 3,Paking aman..beli 2 mati 1.
Smartwatch M6 NEW 2021 Play Music Custom Dials Smartband - M4 BLACK,bintang 1,"jam nya mati sdh di charge tdk hidup
 jg. sy tdk liat lbh dulu review pembeli. Tokped tolong ditindak lanjuti krn adh banyak yg tertipu. Makasih"
Smartwatch A1 GSM - Smart Watch U10 - Hijau,bintang 4,"Terimakasih barang sudah sampai,.."
Smart Watch Smartwatch M4 Anti Air Support Android dan Iphone - Hitam - Hitam,bintang 3,settingannya rumit
Smartwatch M6 NEW 2021 Play Music Custom Dials Smartband - M4 BLACK,bintang 3,"pokoknya barangnya oke, cuman packingnya harusnya dikasih kardus, kotaknya penyok penyok dan keamanan barangny harus terjaga"
Smart Watch Smartwatch M4 Anti Air Support Android dan Iphone - Hitam - Hitam,bintang 1,buruk
Smart Watch Anti Air Support Android IOS Original 100%,bintang 1,kurang berfungsi... susah di pencet dan susah connect di hp😪😪 jaih dari ekspektasi ..
Smartwatch M6 NEW 2021 Play Music Custom Dials Smartband - M4 BLACK,bintang 1,"Packing cuma modal plastik, dus sampe hancur. Pas dibuka jam tangan udh lecet semua kayak barang bekas."
Smart Watch Anti Air Support Android IOS Original 100%,bintang 3,"packing plastik biasa, dicharge selama 8 jam baru nyala, saqt dicharge indikator di layar hanya nyala sekitar 3 detik, setelah itu mati lagi, pengaturan harus menggunakan... "
Smart Watch Smartwatch M4 Anti Air Support Android dan Iphone - Hitam - Hitam,bintang 1,"minta cancel gbs, tapi brangnya sampai jelek"
Smartwatch A1 GSM - Smart Watch U10 - Hijau,bintang 2,SANGAT GA PUAS HARGA MURAH TAPI PELAYANAN JUGA MINIM. NO RESPON. KURANG PENGECEKAN BRG. PACKING ASAL :(
Smart Watch Anti Air Support Android IOS Original 100%,bintang 4,"saya sempat kecewa kr delivery seminggu, tapi produknya sesuai dg pesanan, packing rapi, CS sgt bantu dan ramah dlm Bimbingannya. recommended"
Smartwatch M6 NEW 2021 Play Music Custom Dials Smartband - M4 BLACK,bintang 4,"barangnya sebenarnya bagus, cuman layarnya agak rusak"
Smart Watch Anti Air Support Android IOS Original 100%,bintang 1,cara mengaktifkannya gimana?
Smartwatch M6 NEW 2021 Play Music Custom Dials Smartband - M4 BLACK,bintang 3,"Barang yang saya pesan tidak sesuai dengan barang yang dikirim, tapi kondisi barang nya tiba dengan selamat dan masih bagus. Terima kasih."
Smart Watch Anti Air Support Android IOS Original 100%,bintang 4,?
Smartwatch M6 NEW 2021 Play Music Custom Dials Smartband - M4 BLACK,bintang 1,Barang yg kau kirim tdk berfungsi/mati
Smartwatch M6 NEW 2021 Play Music Custom Dials Smartband - M4 BLACK,bintang 4,"barang sudah di terima, tapi blm bisa di pairing ke Hp, kenapa ya, padahal sudah instal appikasi Fit Pro"
Smartwatch M6 NEW 2021 Play Music Custom Dials Smartband - M4 BLACK,bintang 1,order merah di kirim hitam.
Smartwatch M6 NEW 2021 Play Music Custom Dials Smartband - M4 BLACK,bintang 1,"dapat yg lcd nya yg bergaris, awalnya cuma bergaris dikit seperti yg ada d foto, tp dalam 1 minggu dah bergaris total ga bisa kebaca samasekali"
Smart Watch Smartwatch M4 Anti Air Support Android dan Iphone - Hitam - Hitam,bintang 3,"untuk pemakaian blum tau. cuma pas liat dri smping layar kyak kebuka gini, yah langsung drop aja. tpi mngingat harganya jdi mewajarkan aja."
Smart Watch Smartwatch M4 Anti Air Support Android dan Iphone - Hitam - Hitam,bintang 2,msh binggu atur jam nya aktifkan ke hp
Smartwatch M6 NEW 2021 Play Music Custom Dials Smartband - M4 BLACK,bintang 2,"Fast respon, tapi kemasan simpel dan box penyok. Ketika dinyalakan kelihatan dari samping nyala nya putih selain dari layar"
Smart Watch Anti Air Support Android IOS Original 100%,bintang 1,tidak ada petunjuk pemakaian dan nda ada respon penjual nya
Smartwatch M6 NEW 2021 Play Music Custom Dials Smartband - M4 BLACK,bintang 1,pesanan tidak sesuai
Smartwatch M6 NEW 2021 Play Music Custom Dials Smartband - M4 BLACK,bintang 1,barang sudah rusak di jual tidak ada pungsih nya jujur saya sangat tidak ikhlas uang saya diambil dgn cara menipu seperti ini
Smart Watch Anti Air Support Android IOS Original 100%,bintang 1,Jam yang dikirim rusak/ tidak berfungsi
"Amazfit Bip 3 Smartwatch 1.69"" Ultra-large Color Display 50 watch face - Hitam",bintang 4,smoga awet amin
Smartwatch A1 GSM - Smart Watch U10 - Hijau,bintang 3,"Slow respont, tpi barang ok. "
Smartwatch M6 NEW 2021 Play Music Custom Dials Smartband - M4 BLACK,bintang 1,"buang duit, barang mati"
Smartwatch M6 NEW 2021 Play Music Custom Dials Smartband - M4 BLACK,bintang 4,"lumayan
.tp susah buat setting krn.kecil"
Smart Watch Smartwatch M4 Anti Air Support Android dan Iphone - Hitam - Hitam,bintang 1,sangat mengecewakan
Smartwatch M6 NEW 2021 Play Music Custom Dials Smartband - M4 BLACK,bintang 4,Ringan dipakai .
Smart Watch Smartwatch M4 Anti Air Support Android dan Iphone - Hitam - Hitam,bintang 2,Tidak sesuai dengan deskripsi gambarnya
Smartwatch M6 NEW 2021 Play Music Custom Dials Smartband - M4 BLACK,bintang 1,"packaging sangat tidak rapi dan barang tidak mudah di set up , barang tidak bisa di pairing"
Smart Watch Smartwatch M4 Anti Air Support Android dan Iphone - Hitam - Hitam,bintang 4,barang datang dicas gak bisa hidup. setelah di konfirmasi toko dengan senang hati mau return barang baru. ditunggu barang gantinya
Smartwatch A1 GSM - Smart Watch U10 - Hijau,bintang 4,bintang 4 dulu karena baru coba 1 di charge 
Smart Watch Smartwatch M4 Anti Air Support Android dan Iphone - Hitam - Hitam,bintang 4,Ringan dipakai .
Smartwatch M7 NEW 2022 Play Music Custom Dials Smartband - M7 Black,bintang 3,susah dioperasikannya
Smartwatch M6 NEW 2021 Play Music Custom Dials Smartband - M4 BLACK,bintang 3,Kelengkapan sesuai.
"Amazfit Bip 3 Smartwatch 1.69"" Ultra-large Color Display 50 watch face - Hitam",bintang 3,"pengiriman lama pesen tgl 28 feb baru di terima tgl 4 maret pd hal sama2 jakarta 😁
untuk atur pickup aja butuh 3 hari dari barang di pesan"
Smartwatch M6 NEW 2021 Play Music Custom Dials Smartband - M4 BLACK,bintang 3,gk sesuai gambar m6nya tau gini mending beli m4 harganya lebih murah
Smartwatch M6 NEW 2021 Play Music Custom Dials Smartband - M4 BLACK,bintang 2,barang kurang sesuai dgn ilustrasi
Smartwatch A1 GSM - Smart Watch U10 - Hijau,bintang 4,"barang sudah diterima, teriamkasih   "
Smart Watch Smartwatch M4 Anti Air Support Android dan Iphone - Hitam - Hitam,bintang 2,Kwalitas sesuai harga ...
Smartwatch M6 NEW 2021 Play Music Custom Dials Smartband - M4 BLACK,bintang 4,Penjualnya ramah banget.
Smart Watch Anti Air Support Android IOS Original 100%,bintang 4,"Barang sesuai deskripsi, hanya karetnya saja seperti stock lama. untuk packing perlu ditingkatkan karena kurang secure. Overall harga murah,kualitas mahal."
Smartwatch M6 NEW 2021 Play Music Custom Dials Smartband - M4 BLACK,bintang 4,lumayan lah
Smartwatch M7 NEW 2022 Play Music Custom Dials Smartband - M7 Black,bintang 4,"Gak banget sih. Kalo dijual di atas tujuh puluh ribuan, mending gak usah deh. Aplikasi FitPro yg wajib kita instal juga, gak banget.."
Smartwatch M6 NEW 2021 Play Music Custom Dials Smartband - M4 BLACK,bintang 4,gak sesuai dengan pick...ya sesuai dengan harga sih....mantab lah
Smartwatch M7 NEW 2022 Play Music Custom Dials Smartband - M7 Black,bintang 4,bintang 4 dl krn lom dicoba
Smartwatch M7 NEW 2022 Play Music Custom Dials Smartband - M7 Black,bintang 3,patah..
Smartwatch M6 NEW 2021 Play Music Custom Dials Smartband - M4 BLACK,bintang 3,Respon penjualnya top.
Smart Watch Anti Air Support Android IOS Original 100%,bintang 4,B aja sih mendinh kalo ada dana lwbih dikit piilih agaj bagusan he3
Smart Watch Smartwatch M4 Anti Air Support Android dan Iphone - Hitam - Hitam,bintang 1,saya pesan warna hitam yang datang warna biru
Smart Watch Anti Air Support Android IOS Original 100%,bintang 2,fitur konektivitas bluetooth/app nya tidak berjalan sama aja boong....kasih keterangan lah sbagai alternatif!!
Smart Watch Anti Air Support Android IOS Original 100%,bintang 4,respons-nya sangat baik dan ramah
Smart Watch Smartwatch M4 Anti Air Support Android dan Iphone - Hitam - Hitam,bintang 2,"Kotak saya terima sudah lecek,,, packaging hanya menggunakan plastik kresek tidak ada pengaman sama sekali."
Smart Watch Anti Air Support Android IOS Original 100%,bintang 3,"cukup ok, sesuai harga"
Smart Watch Anti Air Support Android IOS Original 100%,bintang 1,"sy order pink tp dikirim hitam, alasannya stock tdk ada tp tdk confirm balik dulu."
Smartwatch M6 NEW 2021 Play Music Custom Dials Smartband - M4 BLACK,bintang 4,"Barang ok. berfungsi baik. Hanya kemasan / dus sdh tdk mulus. Utk sinkronisasi dng hp menggunakan app fitpro. Hrs coba bbrp kali, baru smartwatch dan hp bisa konek. Overa... "
Smartwatch M6 NEW 2021 Play Music Custom Dials Smartband - M4 BLACK,bintang 4,Kelengkapan sesuai. Fitur mudah digunakan. Ringan dipakai .
Smartwatch M6 NEW 2021 Play Music Custom Dials Smartband - M4 BLACK,bintang 3,"Barang ok, tapi pesen warna biru sampe warna hitam tanpa konfirmasi."
Smartwatch M6 NEW 2021 Play Music Custom Dials Smartband - M4 BLACK,bintang 1,ngga yala
Smartwatch M6 NEW 2021 Play Music Custom Dials Smartband - M4 BLACK,bintang 4,"liat review gak bisa konek di android 11, dapet barang diskon jadi gak berharap banyak"
Smart Watch Anti Air Support Android IOS Original 100%,bintang 3,"Barang sdh diterima dg baik, saya kasih bintang 3 dulu ya, krn barang blm di coba dg di chargerp dulu"
Smart Watch Smartwatch M4 Anti Air Support Android dan Iphone - Hitam - Hitam,bintang 3,"barang sesuai harga, ga bisa di charge, ga hidup"
Smartwatch M7 NEW 2022 Play Music Custom Dials Smartband - M7 Black,bintang 1,"Batre unit drop
Unit di charge 1-2 jam 
Full battery tp pemakaian 3-4 jam langsung habis"
Smartwatch A1 GSM - Smart Watch U10 - Hijau,bintang 2,Kecewa berat. Pesaan 40pcs.  Berapa kali saya bilang  paking pke dus..biar box tidak rusak.  Peliiittt... 
Smart Watch Smartwatch M4 Anti Air Support Android dan Iphone - Hitam - Hitam,bintang 1,saya kira ORI Ternyata kW Saya minta balik uang ny 🙏😠
Smartwatch M6 NEW 2021 Play Music Custom Dials Smartband - M4 BLACK,bintang 2,charger 2 hr rusak gak bisa buat ngecas
Smartwatch A1 GSM - Smart Watch U10 - Hijau,bintang 3,Terimakasih barang sudah sampai
Smartwatch M6 NEW 2021 Play Music Custom Dials Smartband - M4 BLACK,bintang 3,lumayan lah dengan harga dibawah 50rb
Smart Watch Anti Air Support Android IOS Original 100%,bintang 3,jam sesuai dengan harga.
Smart Watch Anti Air Support Android IOS Original 100%,bintang 4,berfungsi
Smartwatch T500 Full Touch Screen Anti Air IP67 - Hitam,bintang 3,sudah dicas tp chargernya kendor dan jam tidak nyalah
Smartwatch A1 GSM - Smart Watch U10 - Hijau,bintang 4,"produk baik, pengiriman cepat, tapi belum di coba mudah2 tidak ada kendala"
Smart Watch Anti Air Support Android IOS Original 100%,bintang 1,"Hahaaa penjual Tidak jujur, Barang KW Replika Bilangnya 100% ORI. Gak usah nipu konsumen, gak berkah min. Ganti tuh nama produknya biar gak banyak korban. Gak Berguna Sam... "
Smartwatch M6 NEW 2021 Play Music Custom Dials Smartband - M4 BLACK,bintang 3,Koneksi tidak stabil!
Smartwatch A1 GSM - Smart Watch U10 - Hijau,bintang 4,"Produknya bagus,sesuai psnan,packing rapi,cpt smp.tp mf blm sempat fto tp lgsg d krm utk ponakan "
Smart Watch Smartwatch M4 Anti Air Support Android dan Iphone - Hitam - Hitam,bintang 4,Kelengkapan sesuai. Ringan dipakai . Fitur mudah digunakan.
Smart Watch Anti Air Support Android IOS Original 100%,bintang 4,barang masih disegel oacking rapih mntp
Smartwatch M6 NEW 2021 Play Music Custom Dials Smartband - M4 BLACK,bintang 4,Ringan dipakai .
Smartwatch M6 NEW 2021 Play Music Custom Dials Smartband - M4 BLACK,bintang 1,barang rusak
iWatch Smart Watch Series 5 by Pods Indonesia - Putih,bintang 1,TIDAK MAU HIDUP
Smart Watch Anti Air Support Android IOS Original 100%,bintang 1,banyak fitur yg gk bisa dipake
Smart Watch Smartwatch M4 Anti Air Support Android dan Iphone - Hitam - Hitam,bintang 1,"barang tidak berpungsi,"
Smartwatch M7 NEW 2022 Play Music Custom Dials Smartband - M7 Black,bintang 4,Pengiriman cepat tapi barang belum dicoba bagus apa tidaknya krn masih di luar kota. Semoga barangnya berfungsi dg baik.
Smart Watch Anti Air Support Android IOS Original 100%,bintang 3,batt nya boros yaa. tapi sesuai harga lah
iWatch Smart Watch Series 5 by Pods Indonesia - Putih,bintang 2,-
Smart Watch Anti Air Support Android IOS Original 100%,bintang 1,baru lewat 2 hari jam rusak. sori barangnya sangat mengecewakan sekali
Smartwatch M6 NEW 2021 Play Music Custom Dials Smartband - M4 BLACK,bintang 1,"Led blank, udah dikirim balik, uang kembali sebagian"
Smart Watch Smartwatch M4 Anti Air Support Android dan Iphone - Hitam - Hitam,bintang 1,kurang mantap
Smartwatch M6 NEW 2021 Play Music Custom Dials Smartband - M4 BLACK,bintang 4,Ringan dipakai .
Smart Watch Smartwatch M4 Anti Air Support Android dan Iphone - Hitam - Hitam,bintang 1,barang nya ga sesuai dengan gambar dan kualitas nya sangat buruk.. duit terbuang percuma.. ini bisa dikategorikan penipuan ga sih?
Smart Watch Anti Air Support Android IOS Original 100%,bintang 3,Semoga admin penjual bisa lebih responsive terhadap pembeli terutama waktu weekend/hari libur. Krn biasanya pembeli tdk tau apakah penjual tutup pada hari libur atau tida... 
Smart Watch Smartwatch M4 Anti Air Support Android dan Iphone - Hitam - Hitam,bintang 4,"Mayan buat anak anak, tp kenapa restart mulu ya?….."
Smart Watch Anti Air Support Android IOS Original 100%,bintang 3,Proses pesanan cepat. tapi packing kurang aman
Smartwatch T500 Full Touch Screen Anti Air IP67 - Hitam,bintang 3,"barangnya sesuai gambar, softwarenya beda. Bukan T500 tapi Fitpro, tapi fungsinya sama aj. 
Sy maklumi krn harganya murmer. Makanya cuma kasih 3 bintang. Kalo ga suka pas... "
Smart Watch Smartwatch M4 Anti Air Support Android dan Iphone - Hitam - Hitam,bintang 4,Price says it all. Pls dont expect too much.
Smartwatch T500 Full Touch Screen Anti Air IP67 - Hitam,bintang 1,"Barang telat diterima, karena pengiriman pertama dapat barang yang rusak tidak bisa nyala, pengiriman kedua telat, pelayanan lambat. terus terang kecewa."
Smartwatch M6 NEW 2021 Play Music Custom Dials Smartband - M4 BLACK,bintang 3,Sesuai dgn harganya
Smart Watch Smartwatch M4 Anti Air Support Android dan Iphone - Hitam - Hitam,bintang 3,yg satu berfungsi baik.. satunya lagi malah mati. gak berfungsi sama sekali
Smart Watch Smartwatch M4 Anti Air Support Android dan Iphone - Hitam - Hitam,bintang 3,"1. barang : harga murah, kualitas murahan juga. mencoba test Heart rate dan sp02 saturasi, tanpa memakainya, ajaib muncul angka. dibanding dg merk lain tanpa menujukkqn a... "
Smartwatch A1 GSM - Smart Watch U10 - Hijau,bintang 4,Good seller lah yang akan datang dari saya semoga ini bermanfaat bagi kita semua 😊
Smartwatch M6 NEW 2021 Play Music Custom Dials Smartband - M4 BLACK,bintang 3,"beli warna merah sama biru, yg dateng warna hitam semua..."
Smart Watch Anti Air Support Android IOS Original 100%,bintang 1,barangnya kurang bagus
Smart Watch Anti Air Support Android IOS Original 100%,bintang 4,"barang sampai cepat, tapi sayang packingnya kurang rapi dan kardusnya penyok penyok, untung barangnya tidak rusak"
Smartwatch M6 NEW 2021 Play Music Custom Dials Smartband - M4 BLACK,bintang 4,pengiriman lbh cepat dari ******
Smart Watch Anti Air Support Android IOS Original 100%,bintang 2,namanya juga produk dibawah 100rb an
Smartwatch M7 NEW 2022 Play Music Custom Dials Smartband - M7 Black,bintang 4,Barang kondisi baik. semoga bermanfaat. terima kasih
Smartwatch M7 NEW 2022 Play Music Custom Dials Smartband - M7 Black,bintang 4,"pengiriman cepat, cuma ga ada manual yg jelas utk penggunaannya"
Smart Watch Smartwatch M4 Anti Air Support Android dan Iphone - Hitam - Hitam,bintang 4,"Barang da sampai. Tapi kondisi mati,perlu di charger. Semoga batrainya awet"
Smartwatch M6 NEW 2021 Play Music Custom Dials Smartband - M4 BLACK,bintang 4,"Lumayan sesuai walaupun kw,semoga packingnya semakin rapih"
Smart Watch Smartwatch M4 Anti Air Support Android dan Iphone - Hitam - Hitam,bintang 1,"beli dua duanya ga bisa dipake dikasih warna sama barang ga berfungsi, udah download fitpro udah pake bluetooth seri terbaru sama aja kecewa,parah bgt"
Smart Watch Anti Air Support Android IOS Original 100%,bintang 4,Barangnya original 👍. harga baik
Smartwatch M6 NEW 2021 Play Music Custom Dials Smartband - M4 BLACK,bintang 4,sempat bermasalah ga mau di cas tapi q bongkar usb.y ternyata kurang nempel udh bisa dengan sekian lama q utak atik oke lah terimakasih
Smart Watch Anti Air Support Android IOS Original 100%,bintang 2,"Manualnya  tidak  jelas,  jadi  tidak  bisa  dipakai."
Smartwatch A1 GSM - Smart Watch U10 - Hijau,bintang 1,ga ad kotaknya padahal kemarin ad kotaknya. jdi kecewa bgt.
"Amazfit Bip 3 Smartwatch 1.69"" Ultra-large Color Display 50 watch face - Hitam",bintang 4,Semoga barangnya awet.. packing aman.. sayang sekali proses dan pengirimannya lama sekali
Smartwatch M6 NEW 2021 Play Music Custom Dials Smartband - M4 BLACK,bintang 2,"Pesan Navy Yang dikirim Hitam. Katanya Ready Navy, Malah yg dikirim Hitam... Harus Beli Strap Lagi Hufttt... Fokus Ahhh"
Smart Watch Smartwatch M4 Anti Air Support Android dan Iphone - Hitam - Hitam,bintang 3,anti air cuma 10min.. buat di dalam air 1jam mati..
Smart Watch Smartwatch M4 Anti Air Support Android dan Iphone - Hitam - Hitam,bintang 1,beli dua yg satu mat
Smartwatch M6 NEW 2021 Play Music Custom Dials Smartband - M4 BLACK,bintang 2,"2x beli, pesen yg black, selalu kirim yg navy 2 dua nya. males kirim2 retur saya."
Smartwatch M7 NEW 2022 Play Music Custom Dials Smartband - M7 Black,bintang 3,"harga murah emang iya. 
tp sering disconnect ama hp, gak tau kenapa. baterai juga kayaknya bermasalah, sebentar hidup mati. pemutar musik kaga aktif, mungkin tergantung h... "
Smartwatch M6 NEW 2021 Play Music Custom Dials Smartband - M4 BLACK,bintang 4,Gak ngerti nyambungin k HP gak bisa2... tolong
Smart Watch Smartwatch M4 Anti Air Support Android dan Iphone - Hitam - Hitam,bintang 4,"Ringan-nyaman dipakai. Tapi, seller salah kirim warna."
Smartwatch M6 NEW 2021 Play Music Custom Dials Smartband - M4 BLACK,bintang 1,tidak bisa konek
Smartwatch A1 GSM - Smart Watch U10 - Hijau,bintang 4,"okeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeee
"
Smart Watch Anti Air Support Android IOS Original 100%,bintang 4,"Barangnya Ok, seller Bagus dalam pelayanannya, keluhan hanya pada kepada anteraja karena sangat lambat, pesan same day malah diantar keesokan harinya padahal sudah tiba d... "
Smartwatch M6 NEW 2021 Play Music Custom Dials Smartband - M4 BLACK,bintang 4,so so lah...sesuai harga yang lagi promo...
Smart Watch Smartwatch M4 Anti Air Support Android dan Iphone - Hitam - Hitam,bintang 4,Cara setting-nya gampang. Ringan dipakai . Barangnya original 👍. Fitur mudah digunakan.
Smart Watch Anti Air Support Android IOS Original 100%,bintang 3,"Barang sdh diterima dg baik, saya kasih bintang 3 dulu ya, krn barang blm di coba dg di chargerp dulu"
Smartwatch M6 NEW 2021 Play Music Custom Dials Smartband - M4 BLACK,bintang 4,"Ringan dipakai . Kelengkapan sesuai. tp... tp... 😭😭 tdk bisa Conek... bluetooth, uda 5 HP dicoba ga ada yg conek... 😭😭😭"
Smartwatch M6 NEW 2021 Play Music Custom Dials Smartband - M4 BLACK,bintang 1,harga barang tidak sesuai dengn kualitas
Smart Watch Anti Air Support Android IOS Original 100%,bintang 5,Barang Bagus anak suka & Berfungsi dengan baik semoga awet
Smart Watch Anti Air Support Android IOS Original 100%,bintang 5,ok.barang sesuai order.terima kasih.
Smartwatch M6 NEW 2021 Play Music Custom Dials Smartband - M4 BLACK,bintang 5,⭐️👏🏻✅👍🏻⭐️👏🏻👍🏻✅⭐️👏🏻😀✅👏🏻⭐️😀✅⭐️👍🏻✅😄👏🏻⭐️👍🏻✅😄⭐️😊👍🏻✅⭐️👏🏻😊😊👌🏻⭐️👍🏻👌🏻👏🏻⭐️✅👍🏻✅👏🏻⭐️👌🏻😊🙂😘
Smart Watch Smartwatch M4 Anti Air Support Android dan Iphone - Hitam - Hitam,bintang 5,"respon pelapak cepet banget barang sesuai , semoga awet"
Smartwatch M6 NEW 2021 Play Music Custom Dials Smartband - M4 BLACK,bintang 5,brg sesuai pesanan dan cepat sampai.
Eggel Valor Amoled SmartWatch / Smart Watch / Band,bintang 5,pengiriman Cepat.. barang Berkualitas.. seller Ok....
Smart Watch Smartwatch M4 Anti Air Support Android dan Iphone - Hitam - Hitam,bintang 5,Ringan dipakai . Kelengkapan sesuai. Packaging aman 🙏.
Smart Watch Anti Air Support Android IOS Original 100%,bintang 5,Mkasih barang udh sampe...
"Amazfit Bip 3 Smartwatch 1.69"" Ultra-large Color Display 50 watch face - Hitam",bintang 5,Strapnya nyaman ga bikin gatel juga overall oke banget untuk budget terbatas cuma sayang watchfacenya masih sedikit tolong diperbanyak ya thanks
Smartwatch M6 NEW 2021 Play Music Custom Dials Smartband - M4 BLACK,bintang 5,👍
Smartwatch M6 NEW 2021 Play Music Custom Dials Smartband - M4 BLACK,bintang 5,"Brg cpt sampai,mudah2an awet dpt harga 20rban,mksih ya"
"Amazfit Bip 3 Smartwatch 1.69"" Ultra-large Color Display 50 watch face - Hitam",bintang 5,Bagus banget! Thank you!!!
Smartwatch M6 NEW 2021 Play Music Custom Dials Smartband - M4 BLACK,bintang 5,Ada garansi resmi. Cara setting-nya gampang. Barangnya original 👍. Ringan dipakai . Kelengkapan sesuai. Fitur mudah digunakan.
Smartwatch A1 GSM - Smart Watch U10 - Hijau,bintang 5,Okeeeeeee siiiiiipppp
Eggel Valor Amoled SmartWatch / Smart Watch / Band,bintang 5,"kualitas bagus, harga oke, toko fast respon n gercep, pengiriman jg aman n cepat. semoga awet. thx"
Smart Watch Anti Air Support Android IOS Original 100%,bintang 5,"Barang pesanan telah diterima dgn lancar, terima kasih"
Smart Watch Anti Air Support Android IOS Original 100%,bintang 5,Ok. Semoga awet
Smart Watch Anti Air Support Android IOS Original 100%,bintang 5,barang ORI gaes
"Amazfit Bip 3 Smartwatch 1.69"" Ultra-large Color Display 50 watch face - Hitam",bintang 5,"harga oke barang oke, kalo kemarin beli 3, sekarang beli 5 wiwww"
Smart Watch Anti Air Support Android IOS Original 100%,bintang 5,"mantap banget, connectin bluetoothnya gampang banget"
iWatch Smart Watch Series 5 by Pods Indonesia - Putih,bintang 5,"Barangnya bagus, seller ramah. 
Cuman memang agak gedean di tanganku"
Smart Watch Anti Air Support Android IOS Original 100%,bintang 5,barang sudah sampai. semoga berpungsi dengan baik. tanks min
Smart Watch Smartwatch M4 Anti Air Support Android dan Iphone - Hitam - Hitam,bintang 5,Terima kasih... barang sudah mendarat dengan baik
Smartwatch M6 NEW 2021 Play Music Custom Dials Smartband - M4 BLACK,bintang 5,ok mantap
Smart Watch Anti Air Support Android IOS Original 100%,bintang 5,"Respon & pelayanan pelapak bagus, barang sesuai pesanan, mantap, terima kasih."
Smart Watch Anti Air Support Android IOS Original 100%,bintang 5,"lumayan lah, yg penting anak senang..😀"
Smartwatch M6 NEW 2021 Play Music Custom Dials Smartband - M4 BLACK,bintang 5,mantap
"Amazfit Bip 3 Smartwatch 1.69"" Ultra-large Color Display 50 watch face - Hitam",bintang 5,"barangny original, bagus, tampilannya banyak. lumayan deh"
Smartwatch M6 NEW 2021 Play Music Custom Dials Smartband - M4 BLACK,bintang 5,Cara setting-nya gampang.
Smartwatch A1 GSM - Smart Watch U10 - Hijau,bintang 5,"Datang Cepat..
Tepat..
Barang Lengkap..
Kalo boleh saya beri masukan tingkatkan layanan tanggap diskusi.
Makasih🆗👍✅😉"
Smart Watch Smartwatch M4 Anti Air Support Android dan Iphone - Hitam - Hitam,bintang 5,"Cara setting-nya gampang,pengirimannya juga cepat"
"Amazfit Bip 3 Smartwatch 1.69"" Ultra-large Color Display 50 watch face - Hitam",bintang 5,"puassss
barang ori
pngiriman cepat"
Smartwatch M6 NEW 2021 Play Music Custom Dials Smartband - M4 BLACK,bintang 5,Barang bagus dan berfungsi dengan baik
Smart Watch Anti Air Support Android IOS Original 100%,bintang 5,"sudah sampai,blom dites, terimakasih"
Smartwatch A1 GSM - Smart Watch U10 - Hijau,bintang 5,"Barang nya bagus. Tapi sayang saya minta nya warna hitam, kirim nya warna merah. Tapi bagus juga sih merah nya"
Smart Watch Anti Air Support Android IOS Original 100%,bintang 5,👍👍👍👍👍👍👍
Smartwatch M6 NEW 2021 Play Music Custom Dials Smartband - M4 BLACK,bintang 5,barangnya ud saya terima...keren 👍Ringan dipakai . Barangnya original 👍. Fitur mudah digunakan.
Smartwatch M6 NEW 2021 Play Music Custom Dials Smartband - M4 BLACK,bintang 5,Cara setting-nya gampang.
Smartwatch A1 GSM - Smart Watch U10 - Hijau,bintang 5,"Barang sudah sampai, tp blom saya cek, tp 
recommended, fast respon!"
Smart Watch Anti Air Support Android IOS Original 100%,bintang 5,lumayan
Smartwatch M6 NEW 2021 Play Music Custom Dials Smartband - M4 BLACK,bintang 5,Respon penjualnya top.
Smartwatch M6 NEW 2021 Play Music Custom Dials Smartband - M4 BLACK,bintang 5,belum sempat di coba karena batere nya kosong
