Product,Rating,Content
Smartwatch A1 GSM - Smart Watch U10 - Hijau,bintang 1,Beli 6 dikirim cuma 5 buah
Smartwatch M6 NEW 2021 Play Music Custom Dials Smartband - M4 BLACK,bintang 1,"pertama kali barang sampai gak bisa nyala di periksa batrai nya habis, setelah di isi sampai 5 jam lebih batrai gak penuh2 dan sampai sekarang tidak bisa nyala.. 
ya suda... "
Smart Watch Smartwatch M4 Anti Air Support Android dan Iphone - Hitam - Hitam,bintang 1,saya pesan warna hitam yang datang warna biru
Smartwatch M7 NEW 2022 Play Music Custom Dials Smartband - M7 Black,bintang 1,Ini mah mainan anak anak. Bukan smart watch 7. Model aja mirip tapi bohongan. Mengecewakan
Smart Watch Anti Air Support Android IOS Original 100%,bintang 1,"tidak sesuai harapan.👎. Layarnya Gelap,  Talinya tergores kaya bekas"
Smart Watch Anti Air Support Android IOS Original 100%,bintang 1,barang belum diterima
Smart Watch Anti Air Support Android IOS Original 100%,bintang 1,gak ada cara buat setting nya
Smart Watch Anti Air Support Android IOS Original 100%,bintang 1,Jam yang dikirim rusak/ tidak berfungsi
Smart Watch Smartwatch M4 Anti Air Support Android dan Iphone - Hitam - Hitam,bintang 1,gak bisa di connect sama aplikasi nya
Smart Watch Anti Air Support Android IOS Original 100%,bintang 1,cara mengaktifkannya gimana?
Smartwatch M6 NEW 2021 Play Music Custom Dials Smartband - M4 BLACK,bintang 1,***
Smartwatch M6 NEW 2021 Play Music Custom Dials Smartband - M4 BLACK,bintang 1,"pembohong, yg dikirim m4"
Smartwatch M6 NEW 2021 Play Music Custom Dials Smartband - M4 BLACK,bintang 1,"sy tdk pesan lagi  disni pertamanya di kasih bagus.. pas pesan ke 2 jelek.. 
sy pesan extra bubble wrap tdk ada .. cuman plastik doang..."
Smartwatch M6 NEW 2021 Play Music Custom Dials Smartband - M4 BLACK,bintang 1,Tidak bisa di gunain
Smartwatch M6 NEW 2021 Play Music Custom Dials Smartband - M4 BLACK,bintang 1,barang tdk sesuai deskripsi. kebiasaan jam sering mati.
Smartwatch M6 NEW 2021 Play Music Custom Dials Smartband - M4 BLACK,bintang 1,"harga adalah kualitas,gbsa komplen sih krna kw10 nya,,blueetooth gbsa terkonek tapi terbaca,di app pun jadi tidak terbaca juga,mntap yah"
Smart Watch Smartwatch M4 Anti Air Support Android dan Iphone - Hitam - Hitam,bintang 1,barang:a gk sesuai
Smartwatch M6 NEW 2021 Play Music Custom Dials Smartband - M4 BLACK,bintang 1,Kecewa
iWatch Smart Watch Series 5 by Pods Indonesia - Putih,bintang 1,TIDAK MAU HIDUP
Smartwatch M6 NEW 2021 Play Music Custom Dials Smartband - M4 BLACK,bintang 1,"10 hari mati, gak bisa dicas"
Smart Watch Anti Air Support Android IOS Original 100%,bintang 1,tidak ada petunjuk pemakaian dan nda ada respon penjual nya
Smartwatch M6 NEW 2021 Play Music Custom Dials Smartband - M4 BLACK,bintang 1,"ya harga 50k, jangan berharap banyak, bingung gue makenya gmn, mau ngatur jamnya aja bingung, buang2 duit, untung 50k doang"
iWatch Smart Watch Series 5 by Pods Indonesia - Putih,bintang 1,Barang baru di proses 4 hari setelah pembayaran
Smart Watch Smartwatch M4 Anti Air Support Android dan Iphone - Hitam - Hitam,bintang 1,"Tidak rekomended, tidak sesuai barangnya dateng yang kotak. kapok beli disini sekali seumur hidup"
Smart Watch Smartwatch M4 Anti Air Support Android dan Iphone - Hitam - Hitam,bintang 1,barang mulus gak bisa hidup
Smart Watch Smartwatch M4 Anti Air Support Android dan Iphone - Hitam - Hitam,bintang 1,"sangat kecewa,pesan 2 pic Smart Watch datangnya cuma 1 pic,uda itu di kasih yg tidak nyala sensornya tidak bisa dipakai SM sekali,komplen juga tidak Ada response ,sampai... "
Smartwatch M6 NEW 2021 Play Music Custom Dials Smartband - M4 BLACK,bintang 1,"barang bermasalah ,sot jam cuma 2 jam yg katanya kuat 2-3 hari , lcd ha presisi msh ada celah tulisan yang kepotong, nerima barang yg lecet gatau ga beres qc , udh kompla... "
Smart Watch Smartwatch M4 Anti Air Support Android dan Iphone - Hitam - Hitam,bintang 1,RUSAK
Smartwatch M6 NEW 2021 Play Music Custom Dials Smartband - M4 BLACK,bintang 1,"Packing cuma modal plastik, dus sampe hancur. Pas dibuka jam tangan udh lecet semua kayak barang bekas."
Smart Watch Smartwatch M4 Anti Air Support Android dan Iphone - Hitam - Hitam,bintang 1,"jangan percaya deskripsi pembodohan, semua fitur gk bekerja, tolong hapus deskripsi pembodohan, tulis apa adanya produk KW, gue paham harga segitu gk mungkin dpet smartwa... "
Smartwatch M7 NEW 2022 Play Music Custom Dials Smartband - M7 Black,bintang 1,tidak sesui pesan biru dikirim hitam
Smart Watch Anti Air Support Android IOS Original 100%,bintang 1,pake sehari langsung mati total
Smartwatch M6 NEW 2021 Play Music Custom Dials Smartband - M4 BLACK,bintang 1,jelek ***
Smartwatch M6 NEW 2021 Play Music Custom Dials Smartband - M4 BLACK,bintang 1,"Seller awalnya mengirimkan brg yg tidak sesuai pesanan (saya pesan smartwatch, yg dikirim band dan chargernya. watchnya tidak ada). stlh komplain seller deal akan mengiri... "
Smart Watch Smartwatch M4 Anti Air Support Android dan Iphone - Hitam - Hitam,bintang 1,cas nya longgar
Smart Watch Smartwatch M4 Anti Air Support Android dan Iphone - Hitam - Hitam,bintang 1,kurang mantap
Smartwatch M6 NEW 2021 Play Music Custom Dials Smartband - M4 BLACK,bintang 1,"Order 3, sdh tanya2 di chat pula sebelumya soal ketersediaan dan fungsi barang…eh, dikirim cm 2, minta tambahannya 1 lg malah dibalikin duit pas komplen.
Yg 2 diterima, g... "
Smart Watch Smartwatch M4 Anti Air Support Android dan Iphone - Hitam - Hitam,bintang 1,"Nggk sesuai sama yg digambar dan nggk ada charger nya, saya ikhlas aja 11rb doang aja"
Smart Watch Anti Air Support Android IOS Original 100%,bintang 1,banyak fitur yg gk bisa dipake
Smartwatch M6 NEW 2021 Play Music Custom Dials Smartband - M4 BLACK,bintang 1,order merah di kirim hitam.
Smart Watch Smartwatch M4 Anti Air Support Android dan Iphone - Hitam - Hitam,bintang 1,"charger tdk berfungsi, seller slow respon"
Smartwatch M6 NEW 2021 Play Music Custom Dials Smartband - M4 BLACK,bintang 1,smartwatch ga bisa di pakai ga bisa connect ke fitpro
Smartwatch M6 NEW 2021 Play Music Custom Dials Smartband - M4 BLACK,bintang 1,no original
Smart Watch Anti Air Support Android IOS Original 100%,bintang 1,Parah
Smartwatch A1 GSM - Smart Watch U10 - Hijau,bintang 1,pelayanan yg sangat buruk
Smartwatch M6 NEW 2021 Play Music Custom Dials Smartband - M4 BLACK,bintang 2,"saya dapat seri yang beda, sama kemasannya juga hancur"
Smart Watch Smartwatch M4 Anti Air Support Android dan Iphone - Hitam - Hitam,bintang 2,msh binggu atur jam nya aktifkan ke hp
iWatch Smart Watch Series 5 by Pods Indonesia - Putih,bintang 2,Ya
Smart Watch Smartwatch M4 Anti Air Support Android dan Iphone - Hitam - Hitam,bintang 2,"Kondisi kemasan penyok, warna yang dikirim tidak sesuai dengan yg dipesan"
Smart Watch Smartwatch M4 Anti Air Support Android dan Iphone - Hitam - Hitam,bintang 2,baterai cuma kuat sehari
Smart Watch Anti Air Support Android IOS Original 100%,bintang 2,"Manualnya  tidak  jelas,  jadi  tidak  bisa  dipakai."
Smartwatch M6 NEW 2021 Play Music Custom Dials Smartband - M4 BLACK,bintang 2,"cuma tahan 2 bulan , ga bisa di charge lagi"
Smart Watch Smartwatch M4 Anti Air Support Android dan Iphone - Hitam - Hitam,bintang 2,"pas wudhu tdk lepas, akhirnya almarhum.."
Smart Watch Anti Air Support Android IOS Original 100%,bintang 2,sesuai harga
Smartwatch A1 GSM - Smart Watch U10 - Hijau,bintang 2,Barangnya bisa hidup tapi baterainya gembung. 
Smartwatch M6 NEW 2021 Play Music Custom Dials Smartband - M4 BLACK,bintang 2,Packingannya parah pas sampe udh kebuka sdkit cuma diplastikin doang . Paling gak dikasi bubble kek sedikit 1 lapis gtu. Parah sih plastik item 1 lpis dn bngkusnya penyok... 
Smartwatch M6 NEW 2021 Play Music Custom Dials Smartband - M4 BLACK,bintang 2,"fitur2nya memang bagus, tapi jamnya tdk bisa/susah disetel angkanya..😥"
Smartwatch M6 NEW 2021 Play Music Custom Dials Smartband - M4 BLACK,bintang 2,batre hanya tahan 12 jam an. jam nya ga bisa di set.
Smartwatch M6 NEW 2021 Play Music Custom Dials Smartband - M4 BLACK,bintang 2,"baru dipakai satu kali, besoknya mati"
Smartwatch M6 NEW 2021 Play Music Custom Dials Smartband - M4 BLACK,bintang 2,"2x beli, pesen yg black, selalu kirim yg navy 2 dua nya. males kirim2 retur saya."
Smartwatch M6 NEW 2021 Play Music Custom Dials Smartband - M4 BLACK,bintang 2,no good
Smartwatch M6 NEW 2021 Play Music Custom Dials Smartband - M4 BLACK,bintang 2,-
Smartwatch M7 NEW 2022 Play Music Custom Dials Smartband - M7 Black,bintang 2,"sudah dikirim bukti barangnya, namun tetap minta video"
Smartwatch M6 NEW 2021 Play Music Custom Dials Smartband - M4 BLACK,bintang 2,they don't care about packing. there items for sending customer... better to improve the packing.
Smart Watch Anti Air Support Android IOS Original 100%,bintang 2,gagal trus connect mungkin karena barang KW
Smartwatch M6 NEW 2021 Play Music Custom Dials Smartband - M4 BLACK,bintang 2,baterai gaawet
Smart Watch Smartwatch M4 Anti Air Support Android dan Iphone - Hitam - Hitam,bintang 2,sip
Smart Watch Anti Air Support Android IOS Original 100%,bintang 2,fitur konektivitas bluetooth/app nya tidak berjalan sama aja boong....kasih keterangan lah sbagai alternatif!!
Smart Watch Smartwatch M4 Anti Air Support Android dan Iphone - Hitam - Hitam,bintang 2,padahal udh pesen tali nya warna item eh dateng yg biru navy
Smartwatch M6 NEW 2021 Play Music Custom Dials Smartband - M4 BLACK,bintang 2,kurang buku panduannya
Smartwatch T500 Full Touch Screen Anti Air IP67 - Hitam,bintang 2,"tdk ada petunjuk pemakaian,
 barang terlihat seperti seadanya.. kecewa"
Smartwatch M6 NEW 2021 Play Music Custom Dials Smartband - M4 BLACK,bintang 2,Beda dengan gambarnya 😂 tapi lumayan untuk mainan anak
Smartwatch M7 NEW 2022 Play Music Custom Dials Smartband - M7 Black,bintang 2,cara pakai'y ko ngga seperti yg dicontohkan yah.???
Smart Watch Smartwatch M4 Anti Air Support Android dan Iphone - Hitam - Hitam,bintang 2,Yang satu tidak sesuai deskripsi
Smartwatch M6 NEW 2021 Play Music Custom Dials Smartband - M4 BLACK,bintang 2,GK bisa di connectin hp
Smart Watch Anti Air Support Android IOS Original 100%,bintang 2,"- 1 dari 3 barang tidak bisa di charge, dah coba pake charger hp, power bank, usb PC tetap ga bisa penuh 
- Packing nya cuma kantong plastik aja,
baru kali ini Nemu offic... "
OLIKE SMARTWATCH TOUCH SCREEN GPS WATERPROOF SPORT HEALTH TRACKER W11 - Biru,bintang 2,"setelah sy pakai krg lebih 1 bulan, displaynya meredup, sehingga sy tdk bs melihat indikator yg ada"
Smart Watch Anti Air Support Android IOS Original 100%,bintang 2,memang sesuai harga barang ya 50.000..jangan berekspektasi tinggi...
Smartwatch M6 NEW 2021 Play Music Custom Dials Smartband - M4 BLACK,bintang 2,Sama sekali gak bs disetting dan ini KWnya KW jd palsu banget dan barcode jg gak bs diakses walau udah foto banget. kecewa banget tokopedia ada ksh panggung 'live&#39... 
Smartwatch M6 NEW 2021 Play Music Custom Dials Smartband - M4 BLACK,bintang 2,"Pembelian pertama di tokped, dan mati total, di chager berjam"" ga nyala juga.
liat review pas dichager katanya lngsung nyala, punya ku ini ga nyalaa sama sekali, kata... "
Smartwatch M6 NEW 2021 Play Music Custom Dials Smartband - M4 BLACK,bintang 2,ga bisa di cas lagi
Smartwatch M6 NEW 2021 Play Music Custom Dials Smartband - M4 BLACK,bintang 2,"app tidak connect ke Bluetooth
padahal hp bisa mendeteksi Bluetooth M4 nya. sampe uninstall Dan di ulangi step nya Dan di coba di 2 hp berbeda. tetap tidak bisa."
Smartwatch M6 NEW 2021 Play Music Custom Dials Smartband - M4 BLACK,bintang 2,"barang yg diterima rusak, warna tidak sesuai dgn yg diminta"
Smart Watch Anti Air Support Android IOS Original 100%,bintang 2,"Baterenya tidak tahan lama, dan jamnya tidak bisa diatur."
Smartwatch M6 NEW 2021 Play Music Custom Dials Smartband - M4 BLACK,bintang 2,Jamnya bgus tapi bahan gelangnya kya mainan
Smartwatch M6 NEW 2021 Play Music Custom Dials Smartband - M4 BLACK,bintang 2,"baru pakai 2 hari sdh rusak, touch button tdk berfungsi lg"
Smartwatch M6 NEW 2021 Play Music Custom Dials Smartband - M4 BLACK,bintang 2,.
Smartwatch M6 NEW 2021 Play Music Custom Dials Smartband - M4 BLACK,bintang 2,beda warna sama yg diorder
Smart Watch Anti Air Support Android IOS Original 100%,bintang 2,Jam tidak dapat menyala
Smartwatch M6 NEW 2021 Play Music Custom Dials Smartband - M4 BLACK,bintang 2,gak bisa konek ampe sekarang bos
Smartwatch T500 Full Touch Screen Anti Air IP67 - Hitam,bintang 2,salah kirim barang jadi lama
Smart Watch Anti Air Support Android IOS Original 100%,bintang 2,"Manualnya  tidak  jelas,  jadi  tidak  bisa  dipakai."
Smart Watch Anti Air Support Android IOS Original 100%,bintang 2,namanya juga produk dibawah 100rb an
Smartwatch M6 NEW 2021 Play Music Custom Dials Smartband - M4 BLACK,bintang 2,"susah sambungkan ke aplikasi fit pro, disconnected melulu😢jadi belum bisa digunakan jam nya"
Smart Watch Smartwatch M4 Anti Air Support Android dan Iphone - Hitam - Hitam,bintang 2,Tidak sesuai dengan deskripsi gambarnya
Smart Watch Anti Air Support Android IOS Original 100%,bintang 2,tidak sesuai expetasi saya
Smart Watch Anti Air Support Android IOS Original 100%,bintang 2,fitur konektivitas bluetooth/app nya tidak berjalan sama aja boong....kasih keterangan lah sbagai alternatif!!
iWatch Smart Watch Series 5 by Pods Indonesia - Putih,bintang 2,-
Smartwatch M6 NEW 2021 Play Music Custom Dials Smartband - M4 BLACK,bintang 2,tidak bisa connect ke aplikasi fitpro
Smartwatch M6 NEW 2021 Play Music Custom Dials Smartband - M4 BLACK,bintang 2,"Pengiman cepat, tapi barangnya jelek. baru 2 jam langsung rusak."
Smart Watch Anti Air Support Android IOS Original 100%,bintang 2,gagal trus connect mungkin karena barang KW
Smartwatch M6 NEW 2021 Play Music Custom Dials Smartband - M4 BLACK,bintang 2,"bungkusnya sembarang bgt, gk pake buble wrap jadi bungkus penyok"
Smart Watch Anti Air Support Android IOS Original 100%,bintang 2,"- 1 dari 3 barang tidak bisa di charge, dah coba pake charger hp, power bank, usb PC tetap ga bisa penuh 
- Packing nya cuma kantong plastik aja,
baru kali ini Nemu offic... "
Smart Watch Smartwatch M4 Anti Air Support Android dan Iphone - Hitam - Hitam,bintang 2,"barang yang datang tidak sesuai,, sama foto produk"
Smart Watch Anti Air Support Android IOS Original 100%,bintang 2,Jam tidak dapat menyala
Smartwatch M7 NEW 2022 Play Music Custom Dials Smartband - M7 Black,bintang 2,"Utk mengaktifkan butuh aplikasi di hpPrivy yg meminta KTP, no hp dan email….kok jam tangan aja sampai butuh data pribadi !"
Smartwatch M6 NEW 2021 Play Music Custom Dials Smartband - M4 BLACK,bintang 2,produknya yg murah ternyata barang rusak....Layar LCD buram..tolong kedepanya jangan jual barang murah tapi gak sesuai harapan...
Smart Watch Anti Air Support Android IOS Original 100%,bintang 2,namanya juga produk dibawah 100rb an
Smartwatch M6 NEW 2021 Play Music Custom Dials Smartband - M4 BLACK,bintang 2,"Maaf ini pertama kalinya nge rating toko bintang 2.. 

Jamnya ga sesuai deskripsi dengan segala fiturnya. Terutama atur waktu jamnya ga berfungsi, cuma bisa atur am dan p... "
Smartwatch M6 NEW 2021 Play Music Custom Dials Smartband - M4 BLACK,bintang 2,"aplikasi bawaanya ada iklan, meskipun murah tapi seperti buang buang uang. jdinya g kepakai. saran mending nabung beli yang agak mendingan.."
Smartwatch M6 NEW 2021 Play Music Custom Dials Smartband - M4 BLACK,bintang 2,kurang bagus
Smartwatch M6 NEW 2021 Play Music Custom Dials Smartband - M4 BLACK,bintang 2,yang dipesen m6 yg dateng m5
Smart Watch Anti Air Support Android IOS Original 100%,bintang 2,"Banyak fitur tidak jalan dengan baik, battery dr 100% hanya 2jam jd 10%. Memang murah sih tapi mengecewakan. Lebih baik beli yg 100-200 lebih mahal tp feature and battery... "
Smart Watch Anti Air Support Android IOS Original 100%,bintang 2,tidak sesuai expetasi saya
Smartwatch M6 NEW 2021 Play Music Custom Dials Smartband - M4 BLACK,bintang 2,barang dateng dalam keadaan lecet lecet pas udah di cas juga ga mau nyalaa
Smart Watch Anti Air Support Android IOS Original 100%,bintang 2,sesuai harga
Smart Watch Smartwatch M4 Anti Air Support Android dan Iphone - Hitam - Hitam,bintang 2,baru atau bekas ya? masa 2 jam batre udh abis aja?
Smartwatch A1 GSM - Smart Watch U10 - Hijau,bintang 2,Pengiriman lamaaaaaa...........
Smart Watch Smartwatch M4 Anti Air Support Android dan Iphone - Hitam - Hitam,bintang 2,mohon maaf barang tidak berfungsi
Smartwatch M6 NEW 2021 Play Music Custom Dials Smartband - M4 BLACK,bintang 2,tidak ada pengukur tensi seperti tertulis 😒
Smart Watch Smartwatch M4 Anti Air Support Android dan Iphone - Hitam - Hitam,bintang 2,"pesan 2, yg bisa hidup cuma 1, satunya lagi gak bisa nyala."
Smart Watch Anti Air Support Android IOS Original 100%,bintang 2,memang sesuai harga barang ya 50.000..jangan berekspektasi tinggi...
Smartwatch M6 NEW 2021 Play Music Custom Dials Smartband - M4 BLACK,bintang 2,"Pesan 3 item, 1 item tidak hidup padahal sdh di cas, 1 item tidak sesuai warna.
Harusnya konfirmasi dulu klo memang barang tidak ada."
Smartwatch M6 NEW 2021 Play Music Custom Dials Smartband - M4 BLACK,bintang 2,pesen m6 yg dateng beda.. ga full screen display.. tau gini duitnya bwt yg laen aja deh
iWatch Smart Watch Series 5 by Pods Indonesia - Putih,bintang 2,Tombol putarnya lost
Smartwatch M6 NEW 2021 Play Music Custom Dials Smartband - M4 BLACK,bintang 2,"Ya sebenarnya ga ekspektasi apapun sih untuk harga segini. Tapi paling ngga harusnya bisa setel waktu dan tanggal lah biar bisa kepake. Fitur² ga ada yg bisa, sensor juga... "
Smartwatch A1 GSM - Smart Watch U10 - Hijau,bintang 2,"Orderan baru sampe lngsung di coba speakernya gak bunyi , sudah email ke cognos mlh di suruh nyari nmr orderannya..."
Smart Watch Smartwatch M4 Anti Air Support Android dan Iphone - Hitam - Hitam,bintang 2,"ada yg baret"" di layar jam nya"
Smartwatch M6 NEW 2021 Play Music Custom Dials Smartband - M4 BLACK,bintang 2,The stopper(lock for the watch) just broken.
Smartwatch M6 NEW 2021 Play Music Custom Dials Smartband - M4 BLACK,bintang 2,"pesannya m6 yg datang kok m4,, ini gimana ya kok nggak amanah... lain kali di cek sekali lagi..."
Smartwatch M6 NEW 2021 Play Music Custom Dials Smartband - M4 BLACK,bintang 2,"pas pengepakan pakai buble wrap tipis, salah saya ga nyalakan langsung buat ngecek  tp ternyata dr sana layar dlm pecah. buat yg mau beli bgt dtg tlg dinyalakan d cek sem... "
Smartwatch M6 NEW 2021 Play Music Custom Dials Smartband - M4 BLACK,bintang 2,saat ini berfungsi dengan baik. baterai kuat seharian. sesuai harga. semoga awet barangnya. setelah dipakai 20 hari. device mati. dicharge juga ga bisa. harga murah sih.... 
Smartwatch M6 NEW 2021 Play Music Custom Dials Smartband - M4 BLACK,bintang 2,Sangat tidak puas
Smartwatch M6 NEW 2021 Play Music Custom Dials Smartband - M4 BLACK,bintang 2,Gak bisa konek sama hp
Smart Watch Anti Air Support Android IOS Original 100%,bintang 2,"Baterenya tidak tahan lama, dan jamnya tidak bisa diatur."
Smartwatch M6 NEW 2021 Play Music Custom Dials Smartband - M4 BLACK,bintang 2,"ga sesuai barangnya😅, di.iklan full screen ...kenyataan coba diliat poto yg saya kirimkan....capeee dehhh......"
Smartwatch M6 NEW 2021 Play Music Custom Dials Smartband - M4 BLACK,bintang 2,satu dari tiga jam yang digunakan langsung matot setelah pemakaian 1 hari
Smartwatch T500 Full Touch Screen Anti Air IP67 - Hitam,bintang 2,sya minta yg blue navy knapa di ksh yg hitam
Smartwatch M6 NEW 2021 Play Music Custom Dials Smartband - M4 BLACK,bintang 2,Packaging rapi. Kelengkapan sesuai. Barangnya original 👍.
Smartwatch A1 GSM - Smart Watch U10 - Hijau,bintang 2,Kecewa berat. Pesaan 40pcs.  Berapa kali saya bilang  paking pke dus..biar box tidak rusak.  Peliiittt... 
Smartwatch M6 NEW 2021 Play Music Custom Dials Smartband - M4 BLACK,bintang 2,Tidak ada kabel chargernya
Smart Watch Smartwatch M4 Anti Air Support Android dan Iphone - Hitam - Hitam,bintang 2,"udh di charge, tapi setelah lepas dari charger baterai berkurang drastis, tidak ada gambaran lain selain dua gambar ini saja, kalo mau nyoba fiturnya harus di pencet lewa... "
Smartwatch T500 Full Touch Screen Anti Air IP67 - Hitam,bintang 2,Tidak sesuai  harapan
Smartwatch M6 NEW 2021 Play Music Custom Dials Smartband - M4 BLACK,bintang 2,Kali ini Barang nya datang seperti barang bekas. Dusnya rusak2
Smartwatch M6 NEW 2021 Play Music Custom Dials Smartband - M4 BLACK,bintang 2,"awal beli bisa nyambung ke hp, lusanya udah gak bisa nyambung ke hp lagi"
Smartwatch M6 NEW 2021 Play Music Custom Dials Smartband - M4 BLACK,bintang 2,"saat ini berfungsi dengan baik. baterai tahan seharian. sesuai harga. semoga awet barangnya. namun setelah digunakan selama 20 hari, salah satu device sudah mati total. d... "
Smartwatch M6 NEW 2021 Play Music Custom Dials Smartband - M4 BLACK,bintang 2,barang kurang sesuai dgn ilustrasi
Smart Watch Smartwatch M4 Anti Air Support Android dan Iphone - Hitam - Hitam,bintang 2,"setelah pemakaian 2 minggu, keujanan pas naik motor agak lama sekitar sejam eh ga lama lcd nya mati, cukup disayangkan mengingat di jdul produk katanya anti air.. 
mau cl... "
OLIKE SMARTWATCH TOUCH SCREEN GPS WATERPROOF SPORT HEALTH TRACKER W11 - Biru,bintang 2,"Dipakai baru sehari, layar sudah blank. Klo digoyang atau dihentakan kadang muncul lagi."
Smart Watch Smartwatch M4 Anti Air Support Android dan Iphone - Hitam - Hitam,bintang 2,ga bisa hidup
Smartwatch M6 NEW 2021 Play Music Custom Dials Smartband - M4 BLACK,bintang 2,"ga ad Bible warp.untung brng selamat
kaco2
udh rusak hah "
Smartwatch M6 NEW 2021 Play Music Custom Dials Smartband - M4 BLACK,bintang 2,"terimakasih brng sdh sampai
tapi sayang tdk sesuai gambar
memang sesuai harga"
Smart Watch Smartwatch M4 Anti Air Support Android dan Iphone - Hitam - Hitam,bintang 2,ini gimana nyalain nya udh dicas tetep mati
Smartwatch A1 GSM - Smart Watch U10 - Hijau,bintang 2,Sudah klik DS dan pake note kalo trx dropship tetep aja nama toko anda yg dicantumkan. Ga bisa donk kerjasama kalo gini caranya. Ga teliti
Smartwatch M6 NEW 2021 Play Music Custom Dials Smartband - M4 BLACK,bintang 2,kok ga bisa konek ke hp yachh? kasih bintnag 2 dulu
Smartwatch A1 GSM - Smart Watch U10 - Hijau,bintang 2,SANGAT GA PUAS HARGA MURAH TAPI PELAYANAN JUGA MINIM. NO RESPON. KURANG PENGECEKAN BRG. PACKING ASAL :(
Smart Watch Smartwatch M4 Anti Air Support Android dan Iphone - Hitam - Hitam,bintang 2,"Kotak saya terima sudah lecek,,, packaging hanya menggunakan plastik kresek tidak ada pengaman sama sekali."
Smart Watch Smartwatch M4 Anti Air Support Android dan Iphone - Hitam - Hitam,bintang 2,Kwalitas sesuai harga ...
Smartwatch A1 GSM - Smart Watch U10 - Hijau,bintang 2,Packing plastik tidak rapet sehingga pada saat diterima barang terbuka rawan tercecer. Komunikasi lewat chat sangat tidak baik. Tidak pernah ada tanggapan. Kloter pertama... 
Smartwatch M6 NEW 2021 Play Music Custom Dials Smartband - M4 BLACK,bintang 2,"order merah, yg dikirim hitam"
Smart Watch Smartwatch M4 Anti Air Support Android dan Iphone - Hitam - Hitam,bintang 2,"barang udah normal... tapi pengepakan sangat buruk... dusnya pun peyak peyok, di barangnya pun ada rambut orangnya.... apakah pernah di bongkar?"
Smartwatch M6 NEW 2021 Play Music Custom Dials Smartband - M4 BLACK,bintang 2,m6 tapi dikirim m5
Smart Watch Smartwatch M4 Anti Air Support Android dan Iphone - Hitam - Hitam,bintang 2,charger cepat rusak
Smartwatch M6 NEW 2021 Play Music Custom Dials Smartband - M4 BLACK,bintang 2,yg diorder merah.. yang datang hitam
Smartwatch M6 NEW 2021 Play Music Custom Dials Smartband - M4 BLACK,bintang 2,"barang kawe. ada dusnya tapi ga dikasih wrap. udah dipake seharian tapi ga bisa konek ke hape. udha instal sesuai barcodenya, ga bisa nyambung juga. jamnya ngawur"
Smartwatch M6 NEW 2021 Play Music Custom Dials Smartband - M4 BLACK,bintang 2,barangnya hilang..gak sampai drmh tapi bingung mau nyalahin siapa..anggep aja lg apes..mengalah
Smartwatch M6 NEW 2021 Play Music Custom Dials Smartband - M4 BLACK,bintang 2,lumayan bs d pakai..
Smartwatch T500 Full Touch Screen Anti Air IP67 - Hitam,bintang 2,order warna pink dikasih wrna item
Smartwatch M6 NEW 2021 Play Music Custom Dials Smartband - M4 BLACK,bintang 2,Kenapa yang datang M4 ? padahal di toko tulisan M6 New 2021
Smart Watch Anti Air Support Android IOS Original 100%,bintang 2,Sesuai harganya satu minggu langsung error
Smartwatch M6 NEW 2021 Play Music Custom Dials Smartband - M4 BLACK,bintang 2,"beli 2 yg 1 gak bisa di pairing. batere gak tahan lama. fitur2nya palsu, hanya mainan."
Smartwatch M6 NEW 2021 Play Music Custom Dials Smartband - M4 BLACK,bintang 2,charger 2 hr rusak gak bisa buat ngecas
Smart Watch Smartwatch M4 Anti Air Support Android dan Iphone - Hitam - Hitam,bintang 2,"beli 2 jenis (dark blue & black), 1 layar pecah. yg 1 layar bagus.. ga tau salah di toko apa ekspedisinya.."
Smartwatch M6 NEW 2021 Play Music Custom Dials Smartband - M4 BLACK,bintang 2,Ga konek2 blutoothnya
Smart Watch Smartwatch M4 Anti Air Support Android dan Iphone - Hitam - Hitam,bintang 2,"lampu belakang sejak pertama tidak nyala sehingga tidak bisa disinronkan dengan aplikasi di hp, sayang sekali sama sekali nggak bisa dipakai yah 😭"
Smartwatch M6 NEW 2021 Play Music Custom Dials Smartband - M4 BLACK,bintang 2,gabisa nyala
Smartwatch M6 NEW 2021 Play Music Custom Dials Smartband - M4 BLACK,bintang 2,ribet klo di charge harus lepas
Smart Watch Anti Air Support Android IOS Original 100%,bintang 2,Kecewa deskripsi ama brg yg dtg gak sesuai :( kecewa dah foolwatch manual setting nya kagak ada
Smart Watch Anti Air Support Android IOS Original 100%,bintang 2,Tidak bisa bloetooth..
Smartwatch M7 NEW 2022 Play Music Custom Dials Smartband - M7 Black,bintang 2,"setelah di pakai... yg berfungsi cuma jam nya, yg lain masih belom bisa di operasikan dan di panduan kurang jelas. 
sementara bintang 2... kalo betul"" bisa semua baru... "
Smart Watch Anti Air Support Android IOS Original 100%,bintang 2,Sesuai harganya satu minggu langsung error
Smartwatch M6 NEW 2021 Play Music Custom Dials Smartband - M4 BLACK,bintang 2,warnanya hitam padahal diiklan Navy. tidak bisa nyambung app juga... pake fit pro di 2 jenis handphone berbeda gak nyambung juga. mungkin bermasalah dengan bluetooth-nya... 
Smartwatch M7 NEW 2022 Play Music Custom Dials Smartband - M7 Black,bintang 2,"Baterainya cuma tahan sehari, setiap pagi mesti charge ulang. 
Dan utk men-chargenya mesti melepas dari bandnya."
